,step,vertical_idx,horizontal_idx
0,6,0,0
1,8,1,4
2,8,2,1
3,11,3,3
4,13,2,1
5,30,2,2
6,32,0,3
7,38,3,4
8,39,1,2
9,40,0,4
10,52,3,4
11,58,0,3
12,64,4,2
13,73,3,4
14,77,3,2
15,78,0,3
16,79,2,2
17,79,2,3
18,83,3,4
19,84,0,1
20,92,4,2
21,97,4,3
22,99,0,0
23,104,0,1
24,107,0,3
25,108,4,3
26,111,2,2
27,113,0,3
28,118,0,3
29,118,3,2
30,122,2,2
31,123,0,4
32,124,1,4
33,133,2,4
34,141,1,2
35,148,0,0
36,160,1,2
37,160,3,2
38,173,1,1
39,174,1,3
40,181,0,4
41,182,2,3
42,184,1,3
43,187,0,1
44,189,1,2
45,190,2,4
46,190,4,4
47,193,2,1
48,195,0,3
