,step,vertical_idx,horizontal_idx
0,3,4,2
1,5,3,3
2,6,1,0
3,10,1,2
4,13,2,4
5,16,2,3
6,19,2,4
7,23,3,1
8,36,4,0
9,36,4,0
10,39,4,3
11,39,4,4
12,44,3,2
13,44,4,3
14,48,4,3
15,53,1,1
16,60,2,1
17,63,2,3
18,65,2,1
19,66,1,0
20,75,1,2
21,75,4,1
22,84,4,4
23,91,4,4
24,95,3,0
25,96,3,2
26,101,0,2
27,101,2,3
28,101,2,4
29,102,3,1
30,103,4,2
31,109,2,3
32,114,0,1
33,115,2,4
34,115,3,1
35,118,4,4
36,123,1,4
37,127,3,0
38,130,0,3
39,134,1,0
40,135,1,3
41,136,3,2
42,143,0,1
43,143,4,0
44,144,0,0
45,154,1,1
46,154,3,4
47,169,4,1
48,169,0,3
49,173,0,4
50,176,1,1
51,179,4,3
52,185,0,4
53,187,4,1
54,197,4,4
55,200,1,3
