,step,vertical_idx,horizontal_idx
0,9,3,4
1,12,1,0
2,15,3,3
3,21,2,4
4,24,4,4
5,27,4,2
6,46,3,2
7,47,0,1
8,48,4,4
9,50,0,3
10,60,3,3
11,66,3,4
12,67,4,4
13,68,3,4
14,72,2,1
15,73,0,3
16,73,1,0
17,75,2,3
18,77,0,4
19,79,3,4
20,80,0,0
21,80,4,1
22,91,4,0
23,91,0,3
24,92,2,3
25,94,0,3
26,94,3,0
27,96,1,2
28,101,4,1
29,112,4,4
30,113,0,3
31,121,4,3
32,123,1,0
33,124,4,4
34,125,0,0
35,127,3,4
36,127,4,2
37,134,0,3
38,139,0,3
39,158,3,1
40,160,0,0
41,160,3,4
42,161,1,4
43,163,1,1
44,167,1,3
45,168,4,4
46,169,4,4
47,170,3,4
48,173,4,0
49,175,3,3
50,175,4,3
51,177,1,4
52,179,1,3
53,183,3,1
54,184,1,0
55,189,4,3
