,step,vertical_idx,horizontal_idx
0,5,1,3
1,13,0,4
2,16,4,4
3,26,3,3
4,30,2,2
5,32,3,4
6,34,3,4
7,35,2,4
8,37,0,4
9,40,2,4
10,46,1,0
11,48,1,0
12,50,3,4
13,52,4,3
14,65,2,2
15,67,0,4
16,68,1,2
17,68,4,2
18,76,0,4
19,76,0,2
20,76,4,4
21,81,2,3
22,83,2,2
23,85,1,4
24,87,0,4
25,90,3,2
26,93,3,2
27,93,3,3
28,97,4,3
29,100,3,0
30,104,4,3
31,111,2,4
32,115,4,3
33,117,3,4
34,120,0,3
35,121,1,1
36,121,3,4
37,142,0,4
38,142,1,1
39,145,1,4
40,145,3,4
41,147,2,3
42,148,4,4
43,155,4,4
44,163,0,3
45,167,2,4
46,169,1,3
47,173,2,4
48,184,1,3
49,186,2,4
50,193,4,3
