,step,vertical_idx,horizontal_idx
0,1,0,4
1,1,0,4
2,2,0,3
3,5,2,4
4,6,1,4
5,11,1,0
6,11,4,4
7,13,0,2
8,13,3,3
9,14,0,0
10,24,1,0
11,25,3,4
12,35,3,4
13,37,4,0
14,42,2,3
15,56,0,3
16,64,4,3
17,66,0,1
18,66,0,4
19,70,0,1
20,77,1,4
21,82,1,0
22,87,1,3
23,94,1,4
24,95,1,4
25,96,0,4
26,96,2,1
27,98,1,3
28,98,2,1
29,101,1,3
30,102,3,2
31,107,3,3
32,109,3,0
33,111,2,4
34,116,1,0
35,116,4,4
36,122,3,2
37,125,2,3
38,126,0,2
39,129,1,1
40,134,2,2
41,135,3,3
42,137,2,3
43,138,1,1
44,149,0,1
45,157,2,3
46,158,1,4
47,158,1,0
48,161,2,4
49,166,3,3
50,169,0,1
51,172,1,3
52,172,4,0
53,174,1,4
54,175,0,2
55,182,1,2
56,182,4,4
57,186,0,0
58,198,1,4
59,199,0,0
60,200,2,4
