,step,vertical_idx,horizontal_idx
0,1,3,1
1,1,4,3
2,2,0,3
3,5,2,4
4,6,3,1
5,11,2,3
6,11,4,4
7,13,0,2
8,13,4,4
9,14,0,1
10,24,2,3
11,25,3,4
12,35,3,4
13,37,2,2
14,42,2,2
15,56,0,3
16,64,2,2
17,66,0,1
18,66,0,4
19,70,0,1
20,77,1,4
21,82,1,0
22,87,1,3
23,94,1,1
24,95,3,2
25,96,0,4
26,96,0,1
27,98,1,3
28,98,3,4
29,101,1,3
30,102,0,1
31,107,1,4
32,109,1,2
33,111,2,4
34,116,4,2
35,116,1,4
36,122,3,2
37,125,2,3
38,126,0,3
39,129,2,4
40,134,2,2
41,135,3,3
42,137,2,3
43,138,1,4
44,149,0,1
45,157,2,3
46,158,1,2
47,158,2,4
48,161,4,4
49,166,4,1
50,169,3,4
51,172,2,1
52,172,4,1
53,174,1,4
54,175,1,1
55,182,1,2
56,182,4,2
57,186,0,4
58,198,2,2
59,199,3,2
60,200,2,4
