,step,vertical_idx,horizontal_idx
0,4,2,1
1,6,0,4
2,6,2,4
3,12,4,0
4,14,1,0
5,19,1,2
6,22,0,3
7,27,3,3
8,30,0,0
9,35,0,2
10,35,1,1
11,38,4,0
12,42,0,4
13,42,3,4
14,54,0,2
15,54,0,2
16,55,4,4
17,61,4,3
18,62,0,4
19,69,4,4
20,70,2,1
21,75,0,3
22,79,0,0
23,79,1,1
24,83,2,1
25,88,4,4
26,89,3,2
27,90,3,1
28,97,0,4
29,98,4,0
30,105,1,3
31,106,1,1
32,108,3,2
33,111,4,3
34,115,2,4
35,115,3,3
36,119,4,3
37,122,3,1
38,122,4,4
39,125,4,1
40,126,4,4
41,129,1,3
42,130,4,2
43,133,2,3
44,136,0,1
45,138,3,4
46,140,4,1
47,142,2,1
48,148,0,3
49,148,0,4
50,160,0,4
51,163,3,3
52,164,0,4
53,170,3,4
54,170,4,2
55,175,1,4
56,188,1,3
57,191,2,4
58,194,0,4
59,200,3,3
