,step,vertical_idx,horizontal_idx
0,2,1,3
1,6,1,2
2,7,3,2
3,11,4,2
4,16,4,3
5,22,4,3
6,28,2,4
7,32,2,2
8,33,3,2
9,37,4,2
10,39,4,1
11,43,3,3
12,49,3,0
13,51,0,4
14,61,3,4
15,63,4,1
16,74,3,4
17,75,4,4
18,78,1,2
19,86,4,4
20,103,0,4
21,105,4,4
22,107,0,2
23,111,0,1
24,116,4,4
25,125,1,1
26,126,1,4
27,128,1,3
28,133,2,3
29,142,2,3
30,142,4,4
31,143,1,2
32,145,1,0
33,150,0,0
34,154,3,0
35,155,1,4
36,157,1,0
37,158,0,2
38,169,0,4
39,171,1,4
40,173,0,3
41,174,1,1
42,177,1,4
43,178,3,1
44,179,2,1
45,183,4,3
46,187,0,0
47,190,1,3
48,199,3,2
